pair_id,set,severity,architecture,gt_found,gt_scale,gt_rot,n_cands,cand_secs,c0_scale,c0_rot,c0_peak,c1_scale,c1_rot,c1_peak,rank_tight,rank_basin,rank_loose,best_s_err,best_r_err,best_rank,c2_scale,c2_rot,c2_peak
test_B_00000686,B,3,finfet_45nm,1,8.839997417500879,-0.5799791625814708,3,1.6096199000021443,8.780056647916492,-1.0743041200011216,0.5140815377235413,10.101589466879362,0.04385205832141614,0.33788636326789856,0,0,0,0.006780632024362306,0.4943249574196509,0,10.989615683541825,1.512638014160568,0.29151859879493713
test_B_00000687,B,4,dram_1x,1,9.072431874988911,2.0843148496981865,3,1.7638848999631591,9.14751193854421,2.2688348316682085,0.37894001603126526,10.237681882293682,1.3880262166624604,0.25284668803215027,0,0,0,0.008275627151555711,0.18451998197002206,0,11.894124180729298,1.6217794016735367,0.13185295462608337
test_B_00000688,B,1,dram_compact,1,8.57748193796456,2.33617083204996,3,2.6569403000175953,8.621581694791928,2.3594001891808967,0.8189398050308228,9.549667884588482,2.430598689166877,0.4305444061756134,0,0,0,0.005141340680903012,0.023229357130936545,0,10.417504166456771,1.6130089900092532,0.365456223487854
test_B_00000689,B,2,dram_wide,1,9.133270440280274,2.8809764547884065,3,2.1044795000343584,9.17453848375452,2.8710029966697515,0.6840852499008179,11.76570587552123,-0.03045206167970549,0.4995322525501251,0,0,0,0.004518430034902019,0.00997345811865502,0,9.924279682086592,2.9432367033274445,0.5082541704177856
test_B_00000690,B,3,dram_wide,1,11.18668992452155,-1.2992165935102706,3,2.0489015999482945,11.363968679372002,-0.44917471916715734,0.5106936693191528,9.434663998544767,0.012120410824710966,0.3101685047149658,-1,0,0,0.0158472931713117,0.8500418743431133,0,8.405505945204705,-0.17284906165166503,0.2998862862586975
test_B_00000691,B,4,dram_dense,1,8.157785281979411,1.300890267203051,2,1.5337729000020772,8.143964232502173,1.0601132958329829,0.5401394963264465,11.121322893124,1.2874108616684892,0.4566292464733124,0,0,0,0.0016942158931014227,0.24077697137006804,0,,,
test_B_00000692,B,1,finfet_7nm,1,8.744322546452109,-4.00418879194333,3,1.7249345000018366,11.764708427503994,-4.100615354993971,0.8660532236099243,8.929243586040913,-4.028381648336277,0.9041153192520142,-1,-1,1,0.021147554725532577,0.024192856392946993,1,10.204077528335157,-3.9661979391598674,0.29752108454704285
test_B_00000693,B,2,finfet_10nm,1,8.871053776120725,1.4164118977940117,3,1.886022300051991,8.850493165421327,1.4329134816555908,0.6786399483680725,11.559793399378734,0.9945795874961445,0.2876950204372406,0,0,0,0.002317719091585686,0.016501583861579183,0,11.76486837573112,2.104756181680827,0.27492138743400574
test_B_00000694,B,3,dram_wide,1,8.512219055196036,1.614436468609192,2,1.1661883000051603,8.620485393333894,2.006699998320855,0.568605363368988,11.664732865418523,1.731165168331791,0.34656858444213867,-1,0,0,0.012718932329610298,0.392263529711663,0,,,
test_B_00000695,B,4,dram_wide,1,11.256165328081073,0.8553308781172584,2,1.4108924000174738,11.298115074580915,0.48529157249600424,0.5043397545814514,8.621581694791928,1.045922471664844,0.4187624752521515,0,0,0,0.003726823947333908,0.37003930562125414,0,,,
test_B_00000696,B,1,finfet_28nm,1,11.437365546420738,2.687190715501784,2,1.2951822000322863,11.339850047295224,2.600888579184542,0.889778196811676,8.772123736042316,0.21414194833908173,0.3526940941810608,0,0,0,0.008526045506697194,0.08630213631724182,0,,,
test_B_00000697,B,2,dram_1x,1,10.681785466307003,2.7455363316583465,3,1.9655358000309207,9.360420973329967,2.97368876500715,0.6285132765769958,10.459620130411656,2.476521160831721,0.5586237907409668,-1,-1,1,0.02079852067766311,0.26901517082662574,1,11.998876957714375,1.871002996669751,0.14824792742729187
test_B_00000698,B,3,finfet_14nm,1,10.172061751100038,1.5117645603425514,3,1.6915836000116542,10.094235253127367,1.8108897008367681,0.6841295957565308,11.90434854896035,0.9912295883357167,0.18171897530555725,0,0,0,0.007651005260979137,0.2991251404942168,0,8.00069407830332,1.9014550583494565,0.20645557343959808
test_B_00000699,B,4,dram_wide,1,11.144195268104449,2.9031240518944426,3,1.8487924000364728,11.236129072286113,2.81527490666891,0.43156537413597107,8.548115074580915,3.2087215358352257,0.43233779072761536,0,0,0,0.008249478941273229,0.08784914522553278,0,11.073527714997336,2.311651683317911,0.42194294929504395
test_B_00000700,B,1,finfet_45nm,1,8.901276373779437,-0.1301968586023356,2,1.1928360000019893,8.88086970979207,-0.221632774186365,0.8854340314865112,11.99930592169668,0.048237264153557766,0.5501177906990051,0,0,0,0.0022925548124176614,0.09143591558402941,0,,,
test_B_00000701,B,2,dram_loose,1,8.303943629707698,4.786617750602369,2,1.3404954000143334,8.336942134161687,4.872562616068824,0.7431163191795349,10.664215262082667,4.853044723924187,0.5494371652603149,0,0,0,0.003973835315540364,0.08594486546645452,0,,,
test_B_00000702,B,3,dram_legacy,1,9.415623687848186,-2.268143414502924,3,2.10602479998488,9.70852382895362,-2.1891102991632314,0.5197011232376099,9.804631788542805,-2.0972653558335432,0.5169476270675659,-1,-1,0,0.03110788523583962,0.07903311533969237,0,10.63957902667003,-2.5771365158256923,0.47673502564430237
test_B_00000703,B,4,dram_dense,1,11.712746941605191,-4.613061249299205,3,1.9693725999677554,8.621581694791928,-4.943236703327445,0.2386803925037384,11.639061423334175,-3.367135394173466,0.23512640595436096,-1,-1,1,0.006291053553737771,1.2459258551257393,1,10.40686104833067,-4.372800185822608,0.1691233515739441
test_B_00000704,B,1,finfet_22nm,1,11.77336017557246,-3.54834601457858,3,1.7377124999766238,11.829206929169121,-3.4832211591525764,0.8006775379180908,8.131128511459998,-3.8338509366691906,0.6062785387039185,0,0,0,0.004743484677597227,0.06512485542600377,0,9.50709541208407,-3.214141948339081,0.34882059693336487
test_B_00000705,B,2,finfet_45nm,1,10.971232117517856,-1.8554601163037656,3,1.4982204000116326,11.052697987294664,-1.8534621733411847,0.5935008525848389,9.352746863123722,-1.5136732208322818,0.6343112587928772,0,0,0,0.007425407548048433,0.001997942962580934,0,11.423503277082808,-1.1560990658495267,0.5238333940505981
test_B_00000706,B,3,dram_dense,1,9.623865105874096,1.299817734275499,3,1.9552253999863751,8.58474953124562,1.033802060840133,0.626166045665741,9.633579916043995,1.221632774186365,0.6158664226531982,1,1,1,0.0010094499520748924,0.078184960089134,1,11.627063202082107,1.3728001858226082,0.19094058871269226
test_B_00000707,B,4,finfet_14nm,1,11.482429107935584,3.275370236125182,3,1.8067451000097208,8.296501169787025,2.939886704167017,0.31457382440567017,11.234910581255432,1.3083016841574833,0.25251269340515137,-1,-1,1,0.02155628607444131,1.967068551967699,1,9.639320225002102,1.5190936333361371,0.1870662271976471
test_B_00000708,B,1,finfet_45nm,1,9.092063187500925,1.868337687904964,3,2.285319399961736,9.548632677916771,0.34855936417318606,0.3795233368873596,8.850493165421327,1.0797245325049771,0.3560914695262909,-1,-1,1,0.026569329435775373,0.7886131553999869,1,8.009884540340712,-0.4579451308314408,0.3011998236179352
test_B_00000709,B,2,finfet_14nm,1,9.955730979945816,-1.1790766383300868,3,1.7173512000008486,9.941044100411375,-1.1661490633308098,0.5918185710906982,11.99930592169668,-0.6405998108191028,0.4745008647441864,0,0,0,0.00147521860163009,0.012927574999276992,0,8.353843164581756,-1.2621348333473537,0.2074345201253891
test_B_00000710,B,3,finfet_45nm,1,8.790950775730753,3.0996298501299098,3,1.6922186999581754,8.620546488120217,3.0546928833291274,0.6420636177062988,10.402993445834385,3.3059868916687694,0.5939993858337402,-1,0,0,0.0193840566234283,0.04493696680078241,0,11.904249695519546,2.3978318349984575,0.2513716518878937
test_B_00000711,B,4,dram_dense,1,11.294433122069377,-1.422300386422788,3,2.150444199971389,11.36255248145972,-1.2425235966753592,0.3393847942352295,8.694013108331232,0.19453071166708724,0.28636011481285095,0,0,0,0.006031233144161709,0.17977678974742894,0,9.52379873562253,-0.3114073041726252,0.2814429700374603
test_B_00000712,B,1,finfet_7nm,1,11.513191664055494,-4.5745452591978495,3,2.059654499986209,11.311468398958947,-4.4961323975037155,0.7194862365722656,11.067269802703375,-4.388666009570961,0.5287164449691772,-1,0,0,0.017521055062978973,0.07841286169413397,0,8.00069407830332,-4.535599249992989,0.39620617032051086
test_B_00000713,B,2,dram_compact,1,8.538003473985711,-3.855422701199192,2,1.4306843999656849,8.621581694791928,-3.764967229171924,0.8124815821647644,11.764708427503994,-4.035081646657133,0.7519752383232117,0,0,0,0.009788965425098502,0.09045547202726789,0,,,
test_B_00000714,B,3,dram_1x,1,11.48325447238834,-1.758982859832687,2,1.223003199964296,11.358167275627578,-0.9649183533428669,0.6348111629486084,8.621581694791928,-1.7845784658439185,0.5291923880577087,-1,0,0,0.010893009212809576,0.7940645064898202,0,,,
test_B_00000715,B,4,dram_loose,1,8.959726664883165,-4.405751853050984,3,1.738488500006497,10.30875819270702,-4.7572320241793555,0.11165304481983185,11.466913249377333,-0.15402865250609882,0.10700313746929169,-1,-1,2,0.029598665577097373,1.2922252597058739,2,8.694530711667086,-3.11352659334511,0.10616113245487213
test_B_00000716,B,1,dram_loose,1,9.590959676452238,3.410383312287508,3,1.9954106000368483,9.614486282707862,3.2930756533176306,0.8909509181976318,9.32791292082948,3.3890614233341747,0.7430575489997864,0,0,0,0.0024529981408832817,0.11730765896987716,0,11.853005664791647,3.301846064981914,0.4761146605014801
test_B_00000717,B,2,dram_wide,1,9.391659734735876,2.095685491313467,2,1.2160640999791212,9.42788848291495,2.199951124170943,0.796019434928894,11.763673220832283,2.047992885008272,0.30668678879737854,0,0,0,0.0038575448006360935,0.10426563285747603,0,,,
test_B_00000718,B,3,finfet_14nm,1,8.492379778985052,3.2308201631753573,3,2.0476089000003412,8.491549484789966,3.2154215341560812,0.42014503479003906,10.10184826854729,2.810889700836768,0.2222929298877716,0,0,0,9.776931987206223e-05,0.015398629019276022,0,11.979756583550646,4.5015528100075715,0.14945577085018158
test_B_00000719,B,4,finfet_45nm,1,10.626078043270518,-4.135432807675786,3,1.851175100018736,10.63144840791425,-4.084354117482404,0.28097543120384216,8.001123042285625,-3.301601685836628,0.24930252134799957,0,0,0,0.0005053948052954617,0.05107869019338196,0,11.90434854896035,-3.710274345842797,0.2124263048171997
test_B_00000720,B,1,dram_1x,1,9.31850894729973,4.247382639481291,2,1.2039573999936692,9.434663998544767,4.171569475834665,0.9228135943412781,11.99930592169668,4.197240917919015,0.7934132814407349,-1,0,0,0.012464982531212396,0.07581316364662616,0,,,
test_B_00000721,B,2,finfet_22nm,1,8.070525136463726,-2.640030719821941,2,1.342099600005895,8.13086970979207,-2.5856625483446893,0.702187180519104,10.884219708952497,-2.8797734083340343,0.4879966676235199,0,0,0,0.007477155737449932,0.0543681714772517,0,,,
test_B_00000722,B,3,finfet_10nm,1,10.222864242617929,1.2471720267024224,1,0.6306367999641225,10.074045318333196,1.4754859541600072,0.6785587668418884,,,,-1,0,0,0.01455745872710741,0.22831392745758472,0,,,
test_B_00000723,B,4,dram_loose,1,10.976273793531403,-4.518509740154561,3,1.6327503999928012,11.124291901043856,-4.655359119022168,0.4945180416107178,11.17459957854084,-4.789998878347775,0.49369269609451294,-1,0,0,0.013485278364656276,0.13684937886760729,0,8.131707209582178,-1.3485593641731861,0.3026295304298401
test_B_00000724,B,1,finfet_45nm,1,10.916878163066151,-2.0628047864998345,3,1.5525811000261456,10.682014887079164,-3.60551816416197,0.7956504225730896,9.065336001455233,-2.251294008339642,0.5629255771636963,-1,-1,0,0.021513776418387944,1.5427133776621353,0,11.911345107603614,-1.917960675006309,0.38119980692863464
test_B_00000725,B,2,dram_wide,1,11.957264007476455,-4.095041920213296,3,2.046652000048198,11.951992692469085,-4.08849494416926,0.7947373390197754,9.146415637086173,-4.618673781658394,0.3851316273212433,0,0,0,0.0004408462507873059,0.006546976044035979,0,8.06730205244441,-4.025031649175849,0.3954312801361084
test_B_00000726,B,3,finfet_45nm,1,9.429356719671844,-2.8148166040840703,3,1.71611480001593,9.709817837293262,-2.6578962550023832,0.47400155663490295,11.494259691041895,-4.148608240002243,0.404158353805542,-1,-1,0,0.02974339882977487,0.15692034908168706,0,8.00069407830332,-2.4633655433352963,0.4270140826702118
test_B_00000727,B,4,finfet_45nm,1,8.659053017254438,4.157417017409058,3,2.241900200024247,8.624611797498106,4.217491947499509,0.31512585282325745,11.770251029580493,0.06011329583298279,0.2858774662017822,0,0,0,0.003977481104192608,0.06007493009045106,0,11.378997003330248,-0.054692883329127244,0.28676602244377136
test_B_00000728,B,1,finfet_10nm,1,10.754685388517078,-1.5178166866339016,3,1.7026592000038363,10.870226591665965,-1.3738353924943218,0.8311740159988403,11.854360767917614,0.1235765908263934,0.6077143549919128,-1,0,0,0.010743336413378619,0.14398129413957972,0,8.00069407830332,-1.8655825841658955,0.4458886682987213
test_B_00000729,B,2,dram_loose,1,11.38551361909958,0.04719392784685,3,2.045906399958767,11.494259691041895,-0.0020704133434279806,0.6307131052017212,9.60958347353986,1.0918449433296882,0.3242095708847046,0,0,0,0.009551266247654393,0.049264341190277984,0,9.077851826043156,1.3606797749978972,0.3308465778827667
test_B_00000730,B,3,finfet_22nm,1,11.808644974260815,1.053340304329983,3,1.8319238999974914,8.065524794727642,1.0951949424901157,0.3863043189048767,11.78495945708449,1.1026857683373992,0.3375660181045532,1,1,1,0.0020057777355447946,0.04934546400741624,1,9.901638342708422,0.7365855808356467,0.3408155143260956
test_B_00000731,B,4,finfet_22nm,1,11.10170776620533,-0.1526759939283284,3,1.828390299982857,11.54863267791677,-0.17156947583466525,0.35849064588546753,9.80540819354659,0.06474288081041028,0.22164584696292877,-1,-1,0,0.040257311858984644,0.018893481906336856,0,8.001817120588946,0.9104698491590257,0.18150761723518372
test_B_00000732,B,1,finfet_28nm,1,9.578098978267992,-2.638168419018807,3,1.5969595000497065,9.507095412084073,-2.851391759997757,0.8917693495750427,10.991549484789966,-3.070954120840694,0.6067822575569153,0,0,0,0.0074131167724431,0.21322334097895013,0,11.767738530210172,-4.3849205966473175,0.579940915107727
test_B_00000733,B,2,dram_wide,1,9.177601141167225,1.2068989494093385,3,1.911045800021384,9.15351104917024,1.1202265916659657,0.6936895847320557,9.347006554165613,1.0317316474967053,0.6906276941299438,0,0,0,0.002624878944556255,0.08667235774337279,0,11.950012218957266,0.21414194833908168,0.47419652342796326
test_B_00000734,B,3,finfet_28nm,1,11.479359508369235,2.740157809539391,3,2.063784600002691,11.464522939579656,2.1945307116670874,0.2891993820667267,10.860938576665824,-1.8784938225170345,0.26465290784835815,-1,0,0,0.0012924561495580708,0.5456270978723037,0,11.808598244479894,-0.16486947751380987,0.24096715450286865
test_B_00000735,B,4,dram_wide,1,9.794269152022718,-1.0453426447208949,3,1.7950226999819279,9.826237921249264,-0.9615683541824394,0.547714114189148,9.735230477709685,-1.2001955033162286,0.5443543195724487,0,0,0,0.00326402804847815,0.08377429053845553,0,11.768317228332352,-0.4078818324797408,0.42649829387664795
test_B_00000736,B,1,dram_legacy,1,9.254177413410112,-2.832295804972324,2,1.1448188000358641,9.52379873562253,-3.452524718327585,0.7169943451881409,10.33056203229508,-2.9169254683345955,0.6602847576141357,-1,-1,0,0.02913509328465139,0.6202289133552608,0,,,
test_B_00000737,B,2,finfet_10nm,1,8.033930390016138,4.023208098694113,2,1.144730800006073,8.008290566982907,3.9027346441664563,0.89385986328125,11.501872706461821,4.182410300842377,0.8384266495704651,0,0,0,0.003191442020096886,0.12047345452765645,0,,,
test_B_00000738,B,3,dram_compact,1,8.318619896360369,0.0568965459561399,3,1.5091770999715663,8.27515383874849,-0.04799288500827188,0.7096273899078369,10.417184270002522,0.004385205832141612,0.6072647571563721,0,0,0,0.005225152507676906,0.10488943096441178,0,11.670054424481576,0.3005664791649142,0.3629761338233948
test_B_00000739,B,4,finfet_7nm,1,8.793588021978264,3.0343106725479387,3,1.8629712000256404,8.69207930708309,2.9618127333277253,0.20870527625083923,10.637767414994533,1.212071534995654,0.1604919731616974,-1,0,0,0.011543492217450836,0.07249793922021341,0,11.900800842918315,2.180339887498948,0.1537681370973587
test_B_00000740,B,1,finfet_45nm,1,8.874380103181212,-1.8049593391458831,3,1.854260099993553,8.922148173956845,-1.708203932499369,0.7804001569747925,10.662083753952919,-1.3684149799904661,0.5786272883415222,0,0,0,0.00538269380173499,0.09675540664651416,0,10.7988914795847,-1.5288992516721345,0.5839880108833313
test_B_00000741,B,2,finfet_10nm,1,9.309108626902525,1.799002240248491,3,1.8554134999867529,9.334749531245619,1.7628968158284963,0.6096748113632202,8.00069407830332,1.7169743441636522,0.4176560640335083,0,0,0,0.0027543887788562095,0.03610542441999476,0,11.02786404500042,1.1026857683373992,0.21790598332881927
test_B_00000742,B,3,dram_dense,1,8.299747871171055,0.4149131892578577,2,1.512305100040976,8.344235253127364,0.08642453082583249,0.6532286405563354,10.500837499790107,0.6088681633223976,0.5782451629638672,0,0,0,0.005360088360133712,0.32848865843202524,0,,,
test_B_00000743,B,4,dram_loose,1,8.897982583886584,0.0319819230980575,3,1.7179171000025235,8.772123736042316,0.2709052450116368,0.4031906723976135,11.643187827498386,-0.021681650015422174,0.3096153736114502,-1,0,0,0.014144649830197153,0.23892332191357932,0,11.76486837573112,-0.020890822488994126,0.3111695647239685
test_B_00000744,B,1,finfet_7nm,1,9.532738106287814,0.9616980933178424,3,1.6468903999775648,9.812823502084912,0.1553082383230986,0.7609955668449402,11.930156603139984,2.862232585005468,0.5920578241348267,-1,-1,0,0.029381421442004473,0.8063898549947438,0,8.647253136876278,-0.029661234153277267,0.3274289071559906
test_B_00000745,B,2,dram_wide,1,11.018773854913842,4.467371300442405,1,0.7421003999770619,11.11145618000168,4.208721535835226,0.7777713537216187,,,,0,0,0,0.008411310215474258,0.2586497646071795,0,,,
test_B_00000746,B,3,dram_wide,1,10.612375083358495,-2.2366002223145487,3,2.019623300002422,10.638802621666244,-2.6700166658270943,0.512749969959259,11.772801287605294,-4.01291123835114,0.3521948456764221,0,0,0,0.0024902567144644366,0.4334164435125456,0,9.718588248957547,1.3093368908291976,0.34892737865448
test_B_00000747,B,4,dram_loose,1,10.204211181974523,1.3761503114208995,3,1.5823643999756314,10.204077528335157,1.245873595835787,0.503542959690094,8.00069407830332,1.0797245325049771,0.48590731620788574,0,0,0,1.3097890369288589e-05,0.13027671558511256,0,11.99930592169668,1.2992868933479143,0.377760112285614
test_B_00000748,B,1,finfet_7nm,1,10.785859098119433,0.0787400056105287,3,1.879926500027068,10.554372986874876,-0.02838164833627753,0.7019749879837036,8.129773408334035,0.4677507491674377,0.5218745470046997,-1,-1,0,0.021462000304168418,0.10712165394680623,0,11.99505943217752,-0.13441741583410444,0.34947633743286133
test_B_00000749,B,2,finfet_10nm,1,8.797508055473589,-2.32379109171157,2,1.2818721000221558,8.851330665211437,-2.4262134833347355,0.5025717616081238,10.495097190831999,-1.754126404164213,0.18484337627887726,0,0,0,0.006117938102297155,0.10242239162316569,0,,,
test_B_00000750,B,3,dram_legacy,1,8.918567633140192,-2.41961863394538,3,1.7759945999714546,8.850493165421327,-2.653511049170242,0.7060522437095642,10.925178276663022,-1.8960346458456008,0.19224974513053894,0,0,0,0.0076328924687311984,0.23389241522486204,0,11.99930592169668,-2.174919474995093,0.17252787947654724
test_B_00000751,B,4,dram_legacy,1,11.109218251128466,-4.454766776344616,3,2.257158799970057,8.416925468334595,-4.161763857498666,0.30779293179512024,8.141155172809441,-4.125647004169821,0.2874765396118164,2,2,2,0.001662548060475577,0.3338591716588004,2,11.090748641871652,-4.788625948003417,0.2642308473587036
test_B_00000752,B,1,dram_1x,1,11.766093739440077,0.9638678363338772,2,1.2734416000312194,11.821076310413337,1.1073153533148268,0.9211933612823486,8.832754635211156,-0.4011818341588854,0.27453526854515076,0,0,0,0.004672967272813606,0.1434475169809496,0,,,
test_B_00000753,B,2,finfet_7nm,1,11.722015873318814,-4.13888881106409,3,1.6042601999943145,8.585784737917333,-4.03843164581756,0.7124341130256653,11.66614906333081,-4.120226591665966,0.605414628982544,1,1,1,0.004765972900204441,0.018662219398124513,1,9.686080196457054,-3.722394756667508,0.18907663226127625
test_B_00000754,B,3,finfet_7nm,1,10.73996263341952,-1.8268748889750483,3,1.5889653000049293,11.360679774997898,-2.277605243332492,0.46438783407211304,8.00069407830332,-1.787928465004346,0.337619811296463,-1,-1,-1,0.05779509322005405,0.45073035435744346,0,9.197499719586943,-1.4589803375031545,0.25495484471321106
test_B_00000755,B,4,finfet_28nm,1,9.782948602811064,-4.702866187203423,3,1.6606078000040725,9.627002107295782,-4.920599572384663,0.33414426445961,10.101071863543506,-2.91022547001374,0.3360176086425781,-1,0,0,0.015940643444704607,0.21773338518124064,0,11.770349883021298,-0.18161947331594827,0.27716386318206787
test_B_00000756,B,1,dram_1x,1,10.786934025067591,-3.500291311566105,3,1.902494999987539,10.772961235832422,-3.6666666666666665,0.7700517773628235,11.833432186774134,-3.0810041183219767,0.45730140805244446,0,0,0,0.0012953439042732158,0.16637535510056134,0,8.00069407830332,-3.864302998348896,0.4515101909637451
test_B_00000757,B,2,finfet_45nm,1,11.769467933321334,-3.1575420831408527,3,1.7512162999482825,11.786733310105504,-3.231682771667648,0.7349140644073486,9.70852382895362,-3.093915356673116,0.6342604160308838,0,0,0,0.0014669632375894411,0.07414068852679545,0,8.038870327148704,-2.5595956924971257,0.26664242148399353
test_B_00000758,B,3,finfet_45nm,1,11.001774711465306,4.100038431174248,2,1.2166041999589652,11.169118071250667,3.9584627341672975,0.4659178853034973,9.097782959169397,4.208721535835226,0.4601338803768158,-1,0,0,0.015210578672454306,0.14157569700695039,0,,,
test_B_00000759,B,4,dram_loose,1,8.709559323675894,2.136624564674237,2,1.5550822999794036,8.884737312288353,2.083074531665405,0.34544864296913147,9.804372986874878,1.602168165001542,0.30523642897605896,-1,-1,0,0.02011330104110535,0.0535500330088321,0,,,
test_B_00000760,B,1,finfet_45nm,1,8.691734667069715,1.9701454775278544,2,1.4102760999812745,8.689886704167018,1.86016217166204,0.8786727786064148,10.30792069291691,1.9148550549911674,0.8373938202857971,0,0,0,0.0002126115181241195,0.1099833058658144,0,,,
test_B_00000761,B,2,finfet_45nm,1,11.172958731312631,-3.874064114085689,3,2.1267063000123017,11.232779073125686,-3.970338765846723,0.5550887584686279,9.434663998544767,-3.79797846248563,0.5465739965438843,0,0,0,0.005354028709101536,0.09627465176103378,0,11.670054424481576,-4.208721535835226,0.500669538974762
test_B_00000762,B,3,dram_1x,1,10.953257432524598,0.6710429420729804,3,1.9511592999915592,10.523281132286673,0.8787382016623204,0.35950586199760437,11.991709433017093,0.03252247502313338,0.23599784076213837,-1,-1,0,0.03925556419053511,0.20769525958934,0,9.557600796462662,-0.025031649175849824,0.22524987161159515
test_B_00000763,B,4,finfet_7nm,1,11.09466932793757,3.285198741144665,3,1.7910436000092886,8.13086970979207,2.4819415733355763,0.3641272485256195,10.872160392914106,2.733235581675219,0.3150794208049774,-1,-1,1,0.020055481461097983,0.5519631594694459,1,11.991179511376288,0.14215262082667365,0.2234199196100235
test_B_00000764,B,1,finfet_7nm,1,10.136013384609011,2.167647446372282,1,0.6544173000147566,10.15654115187642,2.157378651666526,0.8948531150817871,,,,0,0,0,0.0020252308761330704,0.010268794705755813,0,,,
test_B_00000765,B,2,dram_dense,1,10.02252891336034,2.6329336881989924,3,1.579937600006815,9.996772190412216,2.533284457504276,0.7554494142532349,11.99930592169668,1.8993846450060285,0.6896695494651794,0,0,0,0.0025698826285040113,0.09964923069471654,0,8.00069407830332,2.611973783337539,0.5424710512161255
test_B_00000766,B,3,finfet_7nm,1,10.487021185514674,3.488666903936116,2,1.0963733000098728,10.640995224582316,3.8284305241653347,0.5015748739242554,10.07791292082948,4.463365543335296,0.4125082194805145,-1,0,0,0.014682342711419322,0.3397636202292187,0,,,
test_B_00000767,B,4,finfet_14nm,1,10.785610380665425,-2.0952345521887428,3,1.9870805999962613,10.728713763747793,-1.9233810875101647,0.20966315269470215,8.132643562813087,-2.1124913866733963,0.1790228635072708,0,0,0,0.005275233844866685,0.1718534646785781,0,8.547277574790806,-1.722394756667508,0.16017836332321167
test_B_00000768,B,1,finfet_10nm,1,9.082991214256662,-3.9328995415858703,3,1.945663999998942,9.434922800212695,-4.010840825007711,0.6440687775611877,9.249223594996216,-2.9716183516637225,0.5273775458335876,-1,1,0,0.01830150187513516,0.9612811899221478,1,11.11171498166961,-3.1202265916659653,0.5120849013328552
test_B_00000769,B,2,dram_1x,1,9.67126326778563,3.5967721913669912,3,1.786983500001952,9.712528043545188,3.579451308314406,0.820736825466156,11.80014772926986,3.2721848308286363,0.5054380893707275,0,0,0,0.004266741026170621,0.017320883052585057,0,8.00069407830332,4.708692690789941,0.48044779896736145
test_B_00000770,B,3,finfet_28nm,1,10.417378739130246,-4.012991092977131,3,2.0420862000319175,10.42208707917052,-4.61261357624604,0.5312309861183167,10.07791292082948,-4.197880710827515,0.5097390413284302,-1,0,0,0.0004519697476859901,0.5996224832689085,0,10.989295787087572,-4.352944570005327,0.3672175705432892
test_B_00000771,B,4,dram_wide,1,10.556719755199795,-4.472829930814396,3,2.0806327000027522,9.524833942294242,-3.2533644216830697,0.27285850048065186,8.403830945624492,-3.6163589891696812,0.2594950795173645,-1,-1,-1,0.0022631846633312034,2.2060655124896154,2,10.532827948954742,-2.266764418324781,0.2508365213871002
test_B_00000772,B,1,finfet_45nm,1,11.155289527565152,-2.397561802830316,3,2.042138500022702,11.233098969579935,-2.545404868328987,0.7474103569984436,8.00069407830332,-2.7048539333389416,0.47311100363731384,0,0,0,0.006975116317914672,0.14784306549867088,0,9.038827059580774,-2.4383338941594466,0.456732839345932
test_B_00000773,B,2,dram_dense,1,10.151655477083697,-0.2186851368430877,3,1.9682486000237986,10.101650561665684,-0.2502588016679284,0.6947556138038635,11.641254026250245,-0.04592247166484396,0.365727037191391,0,0,0,0.004925789249930099,0.0315736648248407,0,8.665631459994954,-0.017540823328566407,0.34686464071273804
test_B_00000774,B,3,dram_dense,1,10.707624625142094,-1.6845074009016685,3,1.6069169000256807,10.280894147706599,-1.431633895838591,0.38049665093421936,11.826656671144315,-0.18033988749894841,0.2786886394023895,-1,-1,0,0.03985295454171115,0.2528735050630775,0,9.182730197296625,-0.08179494584840499,0.2706984877586365
test_B_00000775,B,4,finfet_45nm,1,11.313574928922526,1.0231013551176895,3,1.7547116000205278,8.00069407830332,1.0864245308258327,0.4074056148529053,11.369130290207929,0.6207441950018227,0.3779829740524292,1,1,1,0.004910504560621171,0.40235716011586686,1,9.804372986874876,-1.3170720958217665,0.18434961140155792
test_B_00000776,B,1,finfet_10nm,1,9.261116056113565,-3.3805676174624,3,1.8400144999613985,9.346427856043436,-3.6952926941482307,0.8033970594406128,11.042572472504416,-3.20330112333137,0.5778428316116333,0,0,0,0.009211827107333743,0.3147250766858307,0,10.15596245375424,-3.3201777158369086,0.3259263038635254
test_B_00000777,B,2,dram_legacy,1,8.692357918106449,4.751080503503685,2,1.449583200039342,8.695946909579375,4.553140073321557,0.635895848274231,11.238519382083789,4.15067865334567,0.36026468873023987,0,0,0,0.0004128904385597957,0.19794043018212815,0,,,
test_B_00000778,B,3,finfet_22nm,1,9.08044131238324,3.4483201554993848,3,1.8056663000024855,9.174797285422448,3.4950971908320017,0.38153398036956787,9.356294569165756,3.793348877508202,0.33611780405044556,-1,0,0,0.010391121950266091,0.0467770353326169,0,11.131707209582176,2.9933000016791445,0.3056221306324005
test_B_00000779,B,4,finfet_22nm,1,9.403458455932546,0.9464481062891306,3,2.119371399981901,9.351650561665682,0.116876592505538,0.43322664499282837,10.101589466879362,0.01291123835113895,0.3695915639400482,-1,0,0,0.00550945107160848,0.8295715137835926,0,11.778183941454671,0.040502059160988445,0.34116774797439575
